time,BX,BY,BZ,V_SW,N_p,P_dyn,SYM_H,Dst,AE,Kp,xray_A,xray_B,flare_intensity
2015-10-17 07:00:00,2.088305,0.96101695,-2.8808475,357.8946,13.53973,3.468919,-6.183333333333334,-14.0,162.46666666666667,1.6666666666666665,2.5268776e-09,8.319908e-07,-6.0808353
2015-10-17 08:00:00,0.5487755,-0.94979596,-3.6030612,352.83682,14.439211,3.594737,-1.1333333333333333,-12.0,201.05,1.6666666666666665,-11666.55,-11666.55,-6.0003
2015-10-17 09:00:00,0.16552632,-2.0878947,-4.7284207,350.24002,14.2213335,3.4886668,4.75,-13.0,345.9166666666667,2.0,2.2969187e-08,1.0667961e-06,-5.992843
2015-10-17 10:00:00,2.0265,-3.8613334,-4.2433333,350.5698,11.733397,2.882453,2.3833333333333333,-18.0,247.48333333333332,2.0,2.5297546e-09,7.327198e-07,-6.1358814
2015-10-17 11:00:00,3.4021668,-5.5516667,-2.899,348.60464,9.433256,2.2927907,1.4333333333333333,-13.0,221.2,2.0,1.356772e-08,8.998817e-07,-6.049593
2015-10-17 12:00:00,3.402931,-2.832069,-5.2975864,344.256,10.561601,2.5088,3.8,-8.0,199.76666666666668,2.3333333333333335,7.0900946e-08,1.4523088e-06,-5.8919525
2015-10-17 13:00:00,2.8086443,2.1799998,-5.5267797,345.71112,13.034075,3.1190739,0.18333333333333332,-14.0,229.23333333333332,2.3333333333333335,7.3211455e-09,8.4225957e-07,-6.077714
2015-10-17 14:00:00,1.5713333,2.5606666,-3.4488332,342.82108,15.791227,3.71,-7.25,-20.0,497.96666666666664,2.3333333333333335,4.2164775e-08,1.2408026e-06,-5.9174643
2015-10-17 15:00:00,1.310909,1.002,-2.3361819,344.09348,17.553913,4.155652,-10.166666666666666,-25.0,406.9,2.3333333333333335,2.3985242e-08,1.0139998e-06,-6.003619
2015-10-17 16:00:00,-3.5983927,3.9110715,0.53499997,343.124,15.575,3.6652,-9.433333333333334,-26.0,261.8666666666667,2.3333333333333335,8.977121e-09,8.394211e-07,-6.0799193
2015-10-17 17:00:00,-2.0771666,4.8193336,-1.2926667,343.08182,15.411363,3.6313636,-2.933333333333333,-20.0,325.3,2.3333333333333335,4.681334e-09,8.049991e-07,-6.0946484
2015-10-17 18:00:00,-0.27266666,2.2023332,-2.5530002,345.0875,16.041607,3.8201787,-2.066666666666667,-17.0,593.95,3.6666666666666665,1.8724364e-07,2.1734295e-06,-5.8871336
2015-10-17 19:00:00,-0.5237931,3.5455172,2.0906897,345.6804,17.614119,4.2170587,1.0666666666666667,-14.0,318.5833333333333,3.6666666666666665,3.143448e-08,1.3382677e-06,-5.9416676
2015-10-17 20:00:00,0.101500005,5.2894998,2.3576667,352.68372,18.35814,4.565814,6.483333333333333,-8.0,77.06666666666666,3.6666666666666665,5.156469e-07,4.9311707e-06,-5.4590898
2015-10-17 21:00:00,-2.0211666,3.2041667,1.4211667,349.14468,19.666384,4.800638,7.6,-6.0,52.833333333333336,1.6666666666666665,1.400211e-07,2.4352323e-06,-5.652971
2015-10-17 22:00:00,-0.20083334,-1.5638334,-0.78333336,352.68695,20.022608,4.981087,4.8,-8.0,44.333333333333336,1.6666666666666665,3.160547e-08,1.3383361e-06,-5.908189
2015-10-17 23:00:00,-0.16416667,-2.2251666,-3.6096666,354.20535,18.094822,4.5435715,9.45,-4.0,91.18333333333334,1.6666666666666665,2.5020353e-07,3.1282689e-06,-5.615959
2015-10-18 00:00:00,-1.9726416,2.0903773,-3.4667926,354.23544,17.666876,4.4337497,3.933333333333333,-9.0,175.55,3.0,1.9723922e-08,1.3102493e-06,-5.886016
2015-10-18 01:00:00,-2.2672882,7.9754233,-0.40559322,357.13922,16.523333,4.21451,-2.5,-12.0,440.51666666666665,3.0,4.189832e-09,1.0626956e-06,-5.9742093
2015-10-18 02:00:00,-1.3918183,4.3234544,7.425273,361.39594,17.086735,4.464694,-3.8833333333333333,-14.0,246.66666666666666,3.0,9.67238e-09,1.1553122e-06,-5.9389644
2015-10-18 03:00:00,-2.5896552,6.3441377,2.1381035,370.925,21.925577,6.0384617,5.933333333333334,-4.0,123.31666666666666,3.0,5.8226792e-09,1.1221285e-06,-5.9507184
2015-10-18 04:00:00,2.0945,-2.0756667,-6.1745,375.8891,24.929636,7.043273,4.85,-2.0,170.1,3.0,1.6092945e-09,9.3503905e-07,-6.0297546
2015-10-18 05:00:00,3.0601666,-6.1683335,-4.511833,383.5695,23.177458,6.806271,-1.1,-8.0,358.95,3.0,9.2801855e-09,9.599996e-07,-6.0204983
2015-10-18 06:00:00,4.6430435,-7.896739,-3.9136956,393.5543,20.488,6.3305717,-3.216666666666667,-11.0,233.58333333333334,3.6666666666666665,6.052247e-09,9.0740684e-07,-6.047071
2015-10-18 07:00:00,0.01983335,5.7776666,-6.8326664,394.80817,16.779999,5.232245,-6.133333333333334,-13.0,313.23333333333335,3.6666666666666665,1.2260068e-08,1.0088618e-06,-6.007438
2015-10-18 08:00:00,-1.5993104,10.035517,-7.0287933,403.90787,12.509607,4.0786276,-19.9,-32.0,625.7333333333333,3.6666666666666665,1.2098107e-08,1.1118275e-06,-5.95835
2015-10-18 09:00:00,-2.7636843,7.4089475,-2.3536842,404.142,11.8524,3.8727999,-38.516666666666666,-56.0,662.6,4.666666666666667,3.9974846e-09,8.416891e-07,-6.0795245
2015-10-18 10:00:00,0.0201695,2.3659322,8.426102,408.46738,10.34674,3.4513042,-33.05,-49.0,745.45,4.666666666666667,6.654496e-09,6.3461124e-07,-6.198255
2015-10-18 11:00:00,-2.2917857,7.417857,-2.5003572,412.44492,10.200816,3.4736736,-26.316666666666666,-42.0,215.75,4.666666666666667,7.0163253e-09,5.79705e-07,-6.2385554
2015-10-18 12:00:00,-2.522157,7.3939214,2.947059,406.08478,8.852826,2.912174,-30.866666666666667,-43.0,347.95,3.3333333333333335,2.1637763e-09,5.4499e-07,-6.2654786
2015-10-18 13:00:00,-1.5566667,7.0145,3.3996665,426.48846,7.609039,2.7738461,-32.75,-48.0,318.6166666666667,3.3333333333333335,1.1695425e-09,5.317171e-07,-6.275639
2015-10-18 14:00:00,-3.077143,5.004643,-1.4353571,426.75848,7.269811,2.6381133,-32.95,-48.0,473.9166666666667,3.3333333333333335,1.0496619e-09,5.105305e-07,-6.2927003
2015-10-18 15:00:00,-2.7940679,2.4852543,0.2138983,458.352,4.4904003,1.8802,-34.4,-51.0,460.03333333333336,3.6666666666666665,4.6629056e-09,5.435679e-07,-6.270703
2015-10-18 16:00:00,-3.3888333,1.7835001,-1.2405,458.04364,4.136182,1.7341818,-31.516666666666666,-50.0,292.1333333333333,3.6666666666666665,9.184357e-09,6.8519006e-07,-6.179629
2015-10-18 17:00:00,-4.0221667,-0.11816667,-1.4443334,451.80783,3.972157,1.622353,-28.483333333333334,-48.0,344.1166666666667,3.6666666666666665,1e-09,4.681906e-07,-6.3299284
2015-10-18 18:00:00,-4.1125,-0.2295,-0.88733333,449.23828,4.0557446,1.6368085,-24.416666666666668,-46.0,386.6166666666667,2.3333333333333335,2.0258228e-09,5.205776e-07,-6.287207
2015-10-18 19:00:00,-2.5245001,1.8826667,0.7933333,453.91522,3.4013045,1.3971739,-23.866666666666667,-43.0,148.06666666666666,2.3333333333333335,1.0153894e-09,4.88525e-07,-6.3117495
2015-10-18 20:00:00,-1.5833334,1.7722807,1.1208771,464.2841,3.182273,1.3690909,-24.633333333333333,-42.0,96.43333333333334,2.3333333333333335,8.8394465e-09,6.47985e-07,-6.2087603
2015-10-18 21:00:00,-1.6563158,2.3977194,0.8473684,457.32706,3.0354166,1.2652084,-26.45,-40.0,180.8,2.3333333333333335,1e-09,4.7645477e-07,-6.3225694
2015-10-18 22:00:00,-2.5379999,1.0296667,-0.28766668,446.00684,3.3588636,1.3354546,-24.9,-37.0,113.28333333333333,2.3333333333333335,1.1364698e-09,4.9690544e-07,-6.306413
2015-10-18 23:00:00,-0.25533333,1.4566667,1.9375556,454.8394,2.6548486,1.0960605,-23.783333333333335,-36.0,54.18333333333333,2.3333333333333335,1.0175849e-09,4.9275485e-07,-6.307981
2015-10-19 00:00:00,1.7175926,1.1111112,1.6874075,469.20557,2.1897223,0.96333337,-21.95,-35.0,36.21666666666667,0.0,1.0722221e-09,4.823884e-07,-6.317739
2015-10-19 01:00:00,-0.81655174,2.0106897,0.7084483,438.3189,2.3451352,0.90054053,-19.716666666666665,-33.0,43.68333333333333,0.0,1.7648749e-09,5.4057523e-07,-6.269031
2015-10-19 02:00:00,-1.5967242,2.0358622,0.7841379,426.09,2.2658,0.8232,-19.133333333333333,-33.0,32.13333333333333,0.0,2.4025395e-08,8.333846e-07,-6.1213956
2015-10-19 03:00:00,-1.756,2.4845002,0.89149994,420.26334,2.054,0.72616667,-18.816666666666666,-29.0,103.1,1.6666666666666665,1.0685935e-09,5.637963e-07,-6.250601
2015-10-19 04:00:00,-0.6835,2.5643334,0.8855,419.76398,2.221,0.78260005,-18.333333333333332,-27.0,60.03333333333333,1.6666666666666665,1.4567386e-08,8.030826e-07,-6.116944
2015-10-19 05:00:00,-1.7117308,2.0198076,0.32,410.17807,2.297561,0.77292687,-19.066666666666666,-29.0,60.0,1.6666666666666665,1.000346e-09,5.348723e-07,-6.272554
2015-10-19 06:00:00,-2.1671667,1.5836666,0.83633333,408.02643,2.647547,0.880566,-17.033333333333335,-27.0,66.13333333333334,1.0,1.5984437e-09,5.9886156e-07,-6.2274246
2015-10-19 07:00:00,-2.9311864,0.6311865,0.55508476,398.96072,3.075,0.97749996,-14.35,-24.0,57.88333333333333,1.0,1.0475312e-09,6.1865774e-07,-6.2102284
2015-10-19 08:00:00,-2.7549999,0.5862069,0.79775864,397.97406,3.284074,1.04,-6.35,-20.0,53.03333333333333,1.0,1.2779614e-09,5.6149844e-07,-6.252835
2015-10-19 09:00:00,-1.4246551,2.1577587,1.2277586,395.09433,3.5826416,1.1171697,0.8333333333333334,-18.0,48.31666666666667,1.0,1.3263671e-08,7.018226e-07,-6.1750693
2015-10-19 10:00:00,0.22040817,1.6440816,2.6259184,399.5394,3.581818,1.1439394,3.216666666666667,-18.0,43.03333333333333,1.0,1.4098044e-09,5.4490306e-07,-6.2712083
2015-10-19 11:00:00,0.26274508,1.6621569,2.1505883,401.41794,3.9802563,1.284359,0.6,-18.0,36.11666666666667,1.0,1e-09,4.114313e-07,-6.3858895
2015-10-19 12:00:00,-2.4142373,1.6910169,0.24237289,383.13455,4.351273,1.2781819,-2.216666666666667,-19.0,121.26666666666667,1.0,1.1611492e-09,4.222921e-07,-6.375487
2015-10-19 13:00:00,-3.3571665,-0.019166667,0.7758333,373.36865,4.50451,1.2556863,-2.8833333333333333,-19.0,93.0,1.0,3.1335833e-08,7.9225094e-07,-6.1761346
2015-10-19 14:00:00,-3.3736665,0.1485,1.0238334,370.2643,5.622143,1.5424999,-2.1166666666666667,-19.0,47.583333333333336,1.0,7.2600446e-09,7.45346e-07,-6.1416793
2015-10-19 15:00:00,-3.2521667,-0.18166666,-1.859,371.1842,5.826316,1.6054386,-1.8833333333333333,-20.0,30.35,0.6666666666666666,1.4296062e-09,4.542907e-07,-6.346168
2015-10-19 16:00:00,-3.4666102,0.17898305,-1.3489832,370.19812,6.3933964,1.7520754,-0.2833333333333333,-19.0,33.56666666666667,0.6666666666666666,1.9552089e-09,4.694752e-07,-6.3314624
2015-10-19 17:00:00,-3.081356,0.38440678,-1.0349153,372.4424,6.299394,1.7466667,4.233333333333333,-17.0,41.5,0.6666666666666666,3.6478973e-08,7.626121e-07,-6.1843467
2015-10-19 18:00:00,-1.9181035,0.19103448,2.9058619,379.00238,6.02,1.7309523,4.983333333333333,-16.0,47.93333333333333,1.0,1.0805251e-08,6.158062e-07,-6.2346025
2015-10-19 19:00:00,-1.7011666,-1.1396667,2.1856666,376.40833,6.4014583,1.8093749,4.05,-15.0,42.78333333333333,1.0,1.1638088e-09,5.9990896e-07,-6.222734
2015-10-19 20:00:00,-2.0598333,2.0786667,1.813,371.24738,6.5694737,1.8084211,1.3333333333333333,-15.0,25.383333333333333,1.0,1.0126623e-09,5.670059e-07,-6.2479386
2015-10-19 21:00:00,-2.7751725,1.9744827,-1.6162069,367.07346,6.947551,1.8714285,-1.5833333333333333,-16.0,42.31666666666667,1.0,3.819169e-09,5.732079e-07,-6.249294
2015-10-19 22:00:00,0.31068182,2.545682,1.5911365,376.42593,6.212963,1.7603704,-4.9,-17.0,74.08333333333333,1.0,1.5837281e-09,6.1144544e-07,-6.2151093
2015-10-19 23:00:00,0.86220336,1.9732203,2.2227118,379.25955,6.3527656,1.8282979,-3.6166666666666667,-16.0,63.916666666666664,1.0,1.6588159e-09,5.7243636e-07,-6.2456036
2015-10-20 00:00:00,1.9885714,1.9257143,-0.26160714,382.57446,6.085745,1.7785107,-2.6333333333333333,-18.0,73.83333333333333,2.0,1.000346e-09,5.267288e-07,-6.279023
2015-10-20 01:00:00,-0.30962265,1.6741511,-0.96245277,370.90002,6.2358537,1.7153659,-3.6666666666666665,-20.0,52.71666666666667,2.0,1.0624148e-09,5.344203e-07,-6.2728944
2015-10-20 02:00:00,1.0506667,2.5431666,-0.8105,372.74823,6.44875,1.7924999,-6.85,-20.0,101.56666666666666,2.0,1.3424166e-09,5.358714e-07,-6.271992
2015-10-20 03:00:00,3.0594914,1.7127119,0.5888136,379.08627,5.900196,1.6964705,-11.916666666666666,-17.0,176.13333333333333,2.6666666666666665,1.3305884e-09,5.803493e-07,-6.2376103
2015-10-20 04:00:00,2.263,2.2183335,-0.056,373.8612,5.577755,1.5581633,-10.666666666666666,-15.0,75.3,2.6666666666666665,6.0054646e-09,7.680011e-07,-6.126565
2015-10-20 05:00:00,0.64816666,3.2483332,-1.6983334,368.69485,5.710517,1.5532758,-10.366666666666667,-16.0,128.23333333333332,2.6666666666666665,2.6371787e-09,6.749369e-07,-6.1730084
2015-10-20 06:00:00,-0.5536667,1.7926667,-3.5961668,364.0849,6.3656607,1.6879245,-8.266666666666667,-15.0,217.33333333333334,1.6666666666666665,2.9590952e-09,6.534741e-07,-6.1858816
2015-10-20 07:00:00,0.95600003,1.0867273,-1.5978181,363.85757,6.7042427,1.7763636,-8.15,-14.0,225.96666666666667,1.6666666666666665,4.3011696e-09,6.868625e-07,-6.1695
2015-10-20 08:00:00,-0.21883334,0.95916665,-1.3778332,363.48865,6.7565913,1.7884091,-3.933333333333333,-12.0,140.75,1.6666666666666665,1.0095543e-09,5.2543345e-07,-6.2800684
2015-10-20 09:00:00,1.6790001,2.1524,2.7228,373.8073,7.9731708,2.2295122,7.1,-9.0,185.5,1.6666666666666665,1.2613455e-09,4.7285457e-07,-6.3255324
2015-10-20 10:00:00,2.8352728,1.125091,2.9836364,378.55334,9.105778,2.6155555,15.3,-6.0,163.58333333333334,1.6666666666666665,2.2082025e-09,4.322472e-07,-6.3650813
2015-10-20 11:00:00,1.4667348,0.8795918,1.7369388,371.01053,8.370263,2.3136842,9.95,-8.0,67.41666666666667,1.6666666666666665,1.7036544e-09,4.8819567e-07,-6.3136964
2015-10-20 12:00:00,-3.9288332,3.8203332,-1.6240001,366.73584,7.677924,2.0650942,3.95,-12.0,88.36666666666666,2.3333333333333335,1.6573586e-09,5.056291e-07,-6.2982354
2015-10-20 13:00:00,-3.814386,4.7468424,-0.7480702,370.04617,8.548846,2.343077,0.26666666666666666,-15.0,337.43333333333334,2.3333333333333335,1.0842282e-08,5.3983456e-07,-6.2802114
2015-10-20 14:00:00,-3.7940679,5.205085,-0.83610165,367.102,9.17,2.4698,-0.6833333333333333,-18.0,368.43333333333334,2.3333333333333335,3.1590808e-08,1.0619726e-06,-5.997779
2015-10-20 15:00:00,-3.1373684,4.5477195,-1.0522807,360.77658,11.391064,2.956596,-0.45,-19.0,303.85,2.0,1.0349742e-09,4.955581e-07,-6.306886
2015-10-20 16:00:00,-2.3860002,4.3283334,-1.8736666,361.2587,14.525217,3.7930434,3.7666666666666666,-17.0,268.26666666666665,2.0,1e-09,4.452918e-07,-6.3517847
2015-10-20 17:00:00,-0.18276596,1.5291489,-3.610213,368.1643,15.3878565,4.1719046,2.8,-17.0,331.65,2.0,1.000346e-09,4.367299e-07,-6.3599834
2015-10-20 18:00:00,1.7663333,-2.5685,-1.0011667,373.925,15.526,4.340667,-0.2833333333333333,-22.0,511.6,2.3333333333333335,1.0010379e-09,4.165432e-07,-6.3803887
2015-10-20 19:00:00,3.8898275,-1.3863792,-1.5198276,375.1936,14.78,4.163404,-0.9833333333333333,-21.0,232.66666666666666,2.3333333333333335,1.0764143e-09,4.964141e-07,-6.3047442
2015-10-20 20:00:00,3.6258333,-2.2056665,-1.0876667,372.0518,14.580893,4.035893,-3.7,-22.0,138.36666666666667,2.3333333333333335,1e-09,4.5447007e-07,-6.3426075
2015-10-20 21:00:00,2.912586,-1.6413792,-0.15965518,367.7018,16.454107,4.447143,-4.066666666666666,-19.0,192.63333333333333,2.3333333333333335,1.000346e-09,4.5116332e-07,-6.3466897
2015-10-20 22:00:00,2.8943334,-2.5401666,-0.38016665,369.76047,16.672094,4.556512,0.85,-14.0,168.85,2.3333333333333335,1e-09,4.1723558e-07,-6.379708
2015-10-20 23:00:00,2.5608332,-1.0438334,0.28116667,369.44107,17.872679,4.877143,3.2333333333333334,-11.0,76.08333333333333,2.3333333333333335,1e-09,4.1048062e-07,-6.3868036
2015-10-21 00:00:00,3.8051667,-1.7438333,0.056833338,360.48166,18.740665,4.8755,6.866666666666666,-8.0,64.1,1.0,1.1836787e-08,6.104479e-07,-6.2625003
2015-10-21 01:00:00,4.1742373,-0.9444068,0.41355932,351.9588,17.51794,4.339706,6.333333333333333,-9.0,58.36666666666667,1.0,-53332.8,-53332.8,-6.332181
2015-10-21 02:00:00,4.1551666,-0.55833334,-0.9235,350.05588,17.265,4.2323527,5.766666666666667,-8.0,114.95,1.0,1.5023693e-08,7.6968394e-07,-6.1346507
2015-10-21 03:00:00,1.6766071,-3.1923215,-1.6655357,351.37445,15.120425,3.7342553,2.55,-7.0,126.53333333333333,2.3333333333333335,1.4827559e-09,5.708822e-07,-6.2448325
2015-10-21 04:00:00,2.5695,-0.19366665,-0.4836667,346.4479,13.573958,3.261875,1.8333333333333333,-3.0,110.95,2.3333333333333335,5.2988472e-08,9.0032546e-07,-6.164368
2015-10-21 05:00:00,4.230893,2.742143,-0.29214287,354.2091,18.017046,4.5397725,9.433333333333334,3.0,198.26666666666668,2.3333333333333335,2.5773419e-08,8.610168e-07,-6.132495
2015-10-21 06:00:00,5.1198306,5.266102,1.8101696,354.87677,19.13125,4.8203573,5.283333333333333,-1.0,84.78333333333333,1.6666666666666665,1e-09,5.848855e-07,-6.2331004
2015-10-21 07:00:00,5.499375,3.8474998,2.953125,352.77316,19.28439,4.800244,5.033333333333333,-3.0,97.11666666666666,1.6666666666666665,1e-09,5.467635e-07,-6.2627687
2015-10-21 08:00:00,3.5381036,2.6172414,4.8951726,356.92294,20.670834,5.271667,11.866666666666667,1.0,96.21666666666667,1.6666666666666665,1e-09,4.8363387e-07,-6.3164325
2015-10-21 09:00:00,-1.6425714,2.87,4.8551426,369.3862,26.680344,7.280345,27.6,9.0,144.65,3.3333333333333335,1.1631485e-09,5.017894e-07,-6.300795
2015-10-21 10:00:00,0.006666694,-1.3331579,-1.6808772,389.7245,30.808163,9.2134695,35.03333333333333,13.0,247.28333333333333,3.3333333333333335,2.64546e-09,5.957615e-07,-6.227948
2015-10-21 11:00:00,3.1344068,-9.943728,0.6240678,430.37952,8.815681,3.3022728,10.65,-8.0,132.38333333333333,3.3333333333333335,1.7858387e-08,7.330175e-07,-6.174849
2015-10-21 12:00:00,-0.6256666,0.495,-5.7756667,454.95963,11.057307,4.5923076,9.883333333333333,-4.0,227.81666666666666,3.6666666666666665,2.6599297e-08,1.0519252e-06,-6.010669
2015-10-21 13:00:00,0.34633332,-7.6348333,5.9835,440.8421,9.729474,3.7780702,0.7166666666666667,-13.0,364.0833333333333,3.6666666666666665,1.641168e-08,7.3581384e-07,-6.149779
2015-10-21 14:00:00,-1.6123333,-6.297,-1.1466668,457.6761,8.039783,3.3604348,6.416666666666667,-10.0,160.0,3.6666666666666665,1.2988453e-08,8.089429e-07,-6.104872
2015-10-21 15:00:00,-0.447,-2.4953334,-1.9256667,459.24118,6.911961,2.912157,0.95,-11.0,175.86666666666667,2.0,1.5884648e-09,6.944216e-07,-6.1595535
2015-10-21 16:00:00,2.6853333,0.71949995,-1.5065,445.08844,6.521346,2.5863461,-1.8,-13.0,219.93333333333334,2.0,6.889003e-09,7.866584e-07,-6.1068454
2015-10-21 17:00:00,3.9637737,1.7811321,-0.012452836,444.96524,5.9928265,2.3710868,-6.6,-16.0,271.4166666666667,2.0,1.0533473e-07,1.7642632e-06,-5.8541327
2015-10-21 18:00:00,-1.026,-1.3951666,0.72283334,472.57593,4.847037,2.162778,-11.45,-21.0,303.6,2.0,3.43917e-08,1.4555111e-06,-5.8546796
2015-10-21 19:00:00,-2.8489656,-0.74103445,0.64120686,476.91537,4.6157694,2.0986538,-15.5,-25.0,173.96666666666667,2.0,1.4757399e-08,1.1576695e-06,-5.9386296
2015-10-21 20:00:00,-2.6081667,-1.6981666,0.248,476.36792,4.5116982,2.0484905,-12.083333333333334,-25.0,113.23333333333333,2.0,4.0580788e-09,8.959187e-07,-6.05032
2015-10-21 21:00:00,-0.6478333,-1.4916667,-0.113,458.84198,4.8066,2.0318,-7.866666666666666,-22.0,154.93333333333334,1.3333333333333333,3.1341945e-09,7.639808e-07,-6.1199803
2015-10-21 22:00:00,-0.1656,-1.8133999,2.1822,452.64285,4.6988096,1.9228572,-6.683333333333334,-20.0,116.21666666666667,1.3333333333333333,1e-09,5.2001633e-07,-6.284635
2015-10-21 23:00:00,0.12799999,-0.40533334,1.9498333,448.7553,4.7414894,1.903617,-6.566666666666666,-21.0,99.2,1.3333333333333333,1.0003345e-09,5.3934224e-07,-6.2687016
2015-10-22 00:00:00,-0.536,-1.6856667,1.5641667,449.87875,4.7957444,1.94,-6.8,-23.0,63.61666666666667,1.0,1e-09,5.213381e-07,-6.2832313
2015-10-22 01:00:00,-1.5711666,-2.3495,0.5936667,447.01962,4.892745,1.9539216,-5.966666666666667,-23.0,45.8,1.0,1e-09,5.701079e-07,-6.244475
2015-10-22 02:00:00,-0.074,-3.2123334,0.9116667,442.60196,5.2054906,2.0394115,-4.866666666666666,-20.0,64.71666666666667,1.0,7.4267945e-08,1.5466475e-06,-5.8640227
2015-10-22 03:00:00,-0.24216668,-2.7421668,0.24383333,437.51294,5.2083335,1.9929628,-4.666666666666667,-14.0,47.3,0.6666666666666666,2.617373e-07,4.216436e-06,-5.376434
2015-10-22 04:00:00,3.3876665,-1.7228334,0.39083335,424.4694,5.8646936,2.1132653,-3.05,-9.0,65.21666666666667,0.6666666666666666,1.522087e-07,3.653264e-06,-5.439794
2015-10-22 05:00:00,3.6096427,-2.154107,-0.9335714,423.03928,6.3424997,2.27,-0.8666666666666667,-8.0,68.8,0.6666666666666666,6.328991e-08,2.4361013e-06,-5.616437
2015-10-22 06:00:00,2.848983,-0.1442373,-2.6579661,421.132,6.0792,2.1604,1.3666666666666667,-8.0,99.86666666666666,1.6666666666666665,2.1576813e-08,1.6183052e-06,-5.7936177
2015-10-22 07:00:00,4.622909,-1.5756364,-0.8496364,402.67648,6.551765,2.1235294,-1.2333333333333334,-10.0,194.23333333333332,1.6666666666666665,6.2178733e-09,1.1921431e-06,-5.92452
2015-10-22 08:00:00,3.9732203,-1.5044068,3.062034,403.64633,6.381463,2.0768292,-2.466666666666667,-11.0,183.96666666666667,1.6666666666666665,1.0468365e-09,8.8741507e-07,-6.053792
2015-10-22 09:00:00,0.40211537,-1.8667308,4.1138463,413.94,5.4835553,1.878889,5.666666666666667,-9.0,87.76666666666667,0.3333333333333333,1e-09,7.1677385e-07,-6.144852
2015-10-22 10:00:00,-1.1213334,-1.484,4.3413334,418.83722,5.5483723,1.9446512,9.916666666666666,-8.0,63.13333333333333,0.3333333333333333,3.2718788e-09,8.0580696e-07,-6.0980444
2015-10-22 11:00:00,2.555,-2.4566665,2.5851667,395.1264,5.7799997,1.8015095,7.95,-9.0,48.03333333333333,0.3333333333333333,1.00696e-09,6.168963e-07,-6.211036
2015-10-22 12:00:00,3.0045002,-2.2,2.118,390.04373,6.4666667,1.9639583,8.45,-8.0,52.05,0.6666666666666666,1.001627e-09,5.222591e-07,-6.282428
2015-10-22 13:00:00,2.7611866,-2.6098304,-2.560339,395.10406,5.8504086,1.8265306,10.05,-7.0,33.8,0.6666666666666666,1.0204132e-09,5.1782354e-07,-6.289537
2015-10-22 14:00:00,3.1153572,-1.1691072,-3.5160713,392.8857,6.0174284,1.8565716,4.583333333333333,-12.0,63.71666666666667,0.6666666666666666,1e-09,4.3448964e-07,-6.362065
2015-10-22 15:00:00,3.8871186,0.9628814,-2.1484747,389.9468,6.3168087,1.9178723,-2.5,-17.0,154.05,1.6666666666666665,1e-09,4.1501644e-07,-6.3821874
2015-10-22 16:00:00,4.4053335,-2.1998334,1.4433333,384.8245,7.3936734,2.1871428,-3.3666666666666667,-18.0,205.08333333333334,1.6666666666666665,1e-09,3.8779208e-07,-6.4115987
2015-10-22 17:00:00,2.843019,-3.4926414,-1.5256604,396.57074,6.8470736,2.151951,0.65,-16.0,153.16666666666666,1.6666666666666665,1e-09,4.4989363e-07,-6.349874
2015-10-22 18:00:00,1.3658824,-4.8039217,-2.0841177,396.4093,6.106511,1.9176744,-0.7833333333333333,-18.0,346.81666666666666,2.0,1e-09,3.684759e-07,-6.433766
2015-10-22 19:00:00,1.4360378,-3.826981,0.6360377,397.6975,6.6590004,2.105,0.13333333333333333,-16.0,242.48333333333332,2.0,1e-09,3.9537733e-07,-6.403156
2015-10-22 20:00:00,3.6068888,-1.3668889,0.85288894,392.46155,6.207692,1.9107692,-2.2666666666666666,-20.0,156.51666666666668,2.0,-14999.85,-14999.85,-6.4484544
2015-10-22 21:00:00,3.8228068,-3.3645613,2.4152632,393.52115,6.8765383,2.1298077,-4.516666666666667,-19.0,84.9,1.3333333333333333,1e-09,3.5358593e-07,-6.4515576
2015-10-22 22:00:00,4.6825,-3.8007143,-2.0610714,395.57645,7.3152943,2.292941,-0.31666666666666665,-13.0,80.01666666666667,1.3333333333333333,1e-09,3.5917495e-07,-6.4448547
2015-10-22 23:00:00,4.211,-3.7103333,-2.8681667,418.5087,5.813043,2.0223913,-5.166666666666667,-16.0,183.86666666666667,1.3333333333333333,1e-09,3.8968045e-07,-6.409332
2015-10-23 00:00:00,1.1496227,-2.2737737,3.8028302,461.51083,5.4013515,2.2994595,-6.283333333333333,-17.0,196.06666666666666,2.3333333333333335,1e-09,4.0601591e-07,-6.3916388
2015-10-23 01:00:00,4.031695,-0.16508473,1.341017,450.13684,5.536316,2.2433333,-1.5166666666666666,-10.0,104.1,2.3333333333333335,1e-09,4.0519492e-07,-6.3925962
2015-10-23 02:00:00,3.7638333,-0.75633335,0.783,449.6609,5.057391,2.0408695,-1.0,-10.0,60.666666666666664,2.3333333333333335,1e-09,3.991849e-07,-6.4012623
2015-10-23 03:00:00,3.5019999,-4.711833,1.6980001,449.222,4.5312,1.8288001,-1.35,-8.0,54.03333333333333,0.6666666666666666,1e-09,3.4778157e-07,-6.458766
2015-10-23 04:00:00,2.994,-4.9785,0.372,450.00757,4.8894343,1.9809433,0.95,-5.0,51.05,0.6666666666666666,1e-09,3.5715286e-07,-6.447281
2015-10-23 05:00:00,3.9081666,-2.4365,1.2413334,447.278,5.0036,2.0019999,1.45,-6.0,78.2,0.6666666666666666,1e-09,3.5375209e-07,-6.451899
